,clientId,channelGrouping,date,visitNumber,visitId,hitNumber,hour,minute,campaign,medium,keyword,city,pagePath,eventCategory,eventAction,eventLabel,v2ProductName,v2ProductCategory
2143,1184280074.1554631164,Paid Search,20190407,1,1554631163,5,11,59,[Search] [FR] Marque,cpc,+boucheron,Paris,/fr_fr/les-creations/horlogerie/reflet.html,Video,reflet - Pause,/fr_fr/les-creations/horlogerie/reflet.html,,
2144,1885207911.1546867723,Paid Search,20190116,2,1547651772,2,16,16,[Search] [FR] Marque,cpc,boucheron,Paris,/fr_fr/les-creations/horlogerie.html,Newsletter,newsletter Popin Displayed,/fr_fr/les-creations/horlogerie.html,,
2145,1631789842.1562578116,Paid Search,20190710,4,1562766473,2,15,48,[Search] [FR] Marque - Joaillerie,cpc,Boucheron Paris vu du 26,Paris,/fr_fr/les-creations/haute-joaillerie/paris-vu-du-26.html,Navigation,Outbound link,https://medias.boucheron.com/skin/frontend/boucheron/default/images/hj-paris-vu-du-26/1200/JCL01117-1.png,,
2146,1934819607.1551744435,Display,20190422,3,1555884787,11,0,14,_dfa_49701:4738624:22511958,cpm,awareness,Creteil,/fr_fr/les-creations/joaillerie/couture.html,Video,pompon - 0%,/fr_fr/les-creations/joaillerie/couture.html,,
2147,400113338.1556226115,Display,20190425,1,1556226115,4,23,2,_dfa_49701:4734027:22565521,cpm,(not set),Martigues,/fr_fr/jack-play-it-your-way.html,Video,Reached 25%,Boucheron-Jack,,
2148,434030151.1550348269,Organic Search,20190724,2,1563983390,69,18,0,(not set),organic,(not provided),Gonesse,/fr_fr/les-creations/joaillerie/pendentifs/pendentif-mini-bague-quatre-classique.html,Product,Add to wishlist intention,Add to my selection,,
2149,220938713.1558893109,Paid Search,20190526,2,1558893200,18,19,55,[Search] [FR] Marque,cpc,boucheron,Ermont,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 11,Lierre de Paris,Watches
2150,679458208.1553696575,Paid Search,20190327,1,1553696575,4,15,23,[Search] [FR] Generic - Joaillerie,cpc,bijou,Paris,/fr_fr/les-creations/joaillerie.html,Newsletter,newsletter Popin Displayed,/fr_fr/les-creations/joaillerie.html,,
2151,277633905.1550673237,Paid Search,20190220,1,1550673237,3,15,34,[Search] [FR] Marque - Horlogerie,cpc,montre boucheron,Ris-Orangis,/fr_fr/les-creations/horlogerie.html,Newsletter,newsletter Popin Displayed,/fr_fr/les-creations/horlogerie.html,,
2152,172721233.1567152500,Paid Search,20190924,2,1569325050,7,13,38,[Search] [FR] Marque,cpc,+boucheron,Neuilly-sur-Seine,/fr_fr/les-creations/horlogerie/reflet.html,Navigation,Outbound link,https://reflet.boucheron.com/fr/,,
2153,1106589111.1538031932,Paid Search,20190128,4,1548704257,2,20,55,[Search] [FR] Marque - Joaillerie,cpc,bijouterie boucheron paris,Bully-les-Mines,/fr_fr/services/les-conseils/le-certificat.html,Newsletter,newsletter Popin Displayed,/fr_fr/services/les-conseils/le-certificat.html,,
2154,85367807.1551252341,Direct,20190227,1,1551252356,184,9,6,(not set),(none),(not set),Nanterre,/fr_fr/les-creations/horlogerie/reflet/l/or-jaune.html,Video,reflet - Play,/fr_fr/les-creations/horlogerie/reflet/l/or-jaune.html,,
2155,369059936.1568707973,Email,20190917,1,1568707974,36,10,23,SUMMER LOVE IN PARIS_FR_2019_August,email,SUMMER LOVE IN PARIS_FR_2019_August,Nanterre,/fr_fr/les-creations/joaillerie/quatre/bague-quatre-radiant-edition-petit-modele-or-rose.html,Product,Get to product details,More detail,,
2156,875325108.1565721937,Email,20190813,1,1565721936,3,20,45,SUMMER LOVE IN PARIS_FR_2019_August,email,SUMMER LOVE IN PARIS_FR_2019_August,Nanterre,/fr_fr/les-creations/joaillerie/quatre/clip-d-oreille-mini-bague-quatre-radiant-edition.html,Product,Go to Store locator,Where to find this creation,,
2157,1586589840.1557155115,Direct,20190506,1,1557155114,1,17,5,(not set),(none),(not set),Lieusaint,/fr_fr/les-creations/horlogerie/ajouree/montre-ajouree-bouquet-d-ailes-or-blanc.html,Product,Get to product details,More detail,,
2158,1263034256.1557474915,Paid Search,20190510,1,1557474915,14,9,56,[Search] [FR] Marque,cpc,+boucheron,Lyon,/fr_fr/les-creations/joaillerie/serpent-boheme.html,E-commerce,Product impression,Product Impression 8,Serpent Bohème Toi et Moi Ring S Motif,Jewelry
2159,2091791968.1560603427,Paid Search,20190615,1,1560603427,28,14,58,[Search] [FR] Marque,cpc,+boucheron,Paris,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 26,"Serpent Bohème Pendant, XS motif",Jewelry
2160,1649282851.1550831220,Paid Search,20190222,1,1550831220,2,11,27,[Search] [FR] Generic - Brides,cpc,+alliance,Dijon,/fr_fr/les-creations/mariage-fiancailles/alliances.html,Newsletter,newsletter Popin Displayed,/fr_fr/les-creations/mariage-fiancailles/alliances.html,,
2161,215997461.1568548143,Organic Search,20190915,1,1568548143,55,13,51,(not set),organic,(not provided),Paris,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 8,Grosgrain Sunglasses,Accessories
2162,470074539.1549369787,Paid Search,20190205,1,1549369787,19,13,30,[Search] [FR] Marque,cpc,boucheron,Montreuil,/fr_fr/26-vendome.html,Video,26-VENDOMES-ORGANIQUE - Play,/fr_fr/26-vendome.html,,
2163,2051420154.1550700462,Paid Search,20190220,1,1550700462,2,23,8,[Search] [FR] Marque - Joaillerie,cpc,boucheron bague,Toulouse,/fr_fr/les-creations/joaillerie/bagues.html,Newsletter,newsletter Popin Displayed,/fr_fr/les-creations/joaillerie/bagues.html,,
2164,1796121557.1556447328,Display,20190428,1,1556447328,7,12,29,_dfa_49701:4734027:22565521,cpm,(not set),Paris,/fr_fr/jack-play-it-your-way.html,Video,Reached the end,Boucheron-Jack,,
2165,2065446048.1564252426,Direct,20190727,1,1564252425,6,20,34,(not set),(none),(not set),Lyon,/fr_fr/les-creations/mariage-fiancailles/quatre/alliance-quatre-radiant-edition-or-rose.html,Error,Error 404,https://fr.boucheron.com/fr_fr/les-creations/mariage-fiancailles/quatre/alliance-quatre-radiant-edition-or-rose.html,,
2166,1659284664.1564573780,Direct,20190810,3,1565444318,9,15,38,(not set),(none),(not set),Paris,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 8,Pompon Necklace,Jewelry
2167,689735117.1562422769,Organic Search,20190706,1,1562422769,405,16,39,(not set),organic,(not provided),Lille,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 26,"Serpent Bohème Pendant, XS motif",Jewelry
2168,689735117.1562422769,Organic Search,20190706,1,1562422769,428,16,40,(not set),organic,(not provided),Lille,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 16,Serpent Bohème Ring L Motif,Jewelry
2169,689735117.1562422769,Organic Search,20190706,1,1562422769,428,16,40,(not set),organic,(not provided),Lille,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 16,Serpent Bohème necklace XL Motif,Jewelry
2170,689735117.1562422769,Organic Search,20190706,1,1562422769,471,16,43,(not set),organic,(not provided),Lille,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 26,Plume de Paon Necklace,Jewelry
2171,2032208596.1556573140,Direct,20190429,1,1556573139,48,23,29,(not set),(none),(not set),Nantes,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 11,"Oulu, the Owl Ring",Jewelry
2172,1040354584.1563647870,Direct,20190721,2,1563707061,36,13,5,(not set),(none),(not set),Versailles,/fr_fr/les-creations/joaillerie/serpent-boheme.html,E-commerce,Product impression,Product Impression 8,Serpent Bohème pendant S Motif,Jewelry
2173,1837523343.1566466878,Direct,20190822,1,1566466882,16,11,42,(not set),(none),(not set),(not set),/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 12,EPURE TOURBILLON DAMIER CABOCHON,Watches
2174,1423181293.1555993998,Direct,20190423,1,1555993998,4,6,33,(not set),(none),(not set),Chelles,/fr_fr/les-creations/joaillerie/animaux-de-collection.html,Newsletter,newsletter Popin Displayed,/fr_fr/les-creations/joaillerie/animaux-de-collection.html,,
2175,276128993.1561358041,Direct,20190624,1,1561358040,13,8,34,(not set),(none),(not set),Carcassonne,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 12,"Serpent Bohème Ring, S motif",Jewelry
2176,1241817314.1562049879,Direct,20190702,1,1562049878,11,8,44,(not set),(none),(not set),Lyon,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 10,QUATRE CLASSIQUE LONG NECKLACE,Jewelry
2177,1241817314.1562049879,Direct,20190702,1,1562049878,13,8,44,(not set),(none),(not set),Lyon,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 12,Plume de Paon Small Ring,Jewelry
2178,1805197500.1561568835,Direct,20190626,1,1561568834,11,19,7,(not set),(none),(not set),Paris,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 10,QUATRE WHITE EDITION BRACELET,Jewelry
2179,103429517.1548103712,Organic Search,20190121,2,1548105610,2,22,20,(not set),organic,(not provided),Paris,/fr_fr/les-creations/haute-joaillerie/nature-triomphante.html,Video,Nature_TriomphanteFR - 25%,/fr_fr/les-creations/haute-joaillerie/nature-triomphante.html,,
2180,720146103.1544100582,Paid Search,20190703,1,1562156647,18,14,26,[Search] [FR] Marque - Joaillerie,cpc,+boucheron +haute +joaillerie,Paris,/fr_fr/les-creations/haute-joaillerie/paris-vu-du-26.html,Navigation,Outbound link,https://medias.boucheron.com/skin/frontend/boucheron/default/images/hj-paris-vu-du-26/1200/JRG0300653.png,,
2181,269582636.1564249321,Paid Search,20190727,1,1564249321,28,19,44,[Search] [FR] Marque,cpc,+boucheron +boutique,Paris,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 26,"Serpent Bohème Pendant, XS motif",Jewelry
2182,617475177.1520429921,Paid Search,20190303,4,1551633844,3,18,24,[Search] [FR] Reference - Quatre,cpc,+boucheron +quatre,Manosque,/fr_fr/les-creations/joaillerie/quatre.html,Video,miss_b_francais - 0%,/fr_fr/les-creations/joaillerie/quatre.html,,
2183,600609193.1565718107,Email,20190813,1,1565718107,28,19,46,SUMMER LOVE IN PARIS_FR_2019_August,email,SUMMER LOVE IN PARIS_FR_2019_August,Paris,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 12,"Serpent Bohème Pendant Earrings, XS and L motifs",Jewelry
2184,600609193.1565718107,Email,20190813,1,1565718107,69,19,55,SUMMER LOVE IN PARIS_FR_2019_August,email,SUMMER LOVE IN PARIS_FR_2019_August,Paris,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 17,Serpent Bohème Bracelet S Motif,Jewelry
2185,165598570.1564656062,Organic Search,20190803,4,1564863788,181,22,50,(not set),organic,(not provided),Suresnes,/fr_fr/les-creations/joaillerie/serpent-boheme.html,E-commerce,Product impression,Product Impression 8,Serpent Bohème Link Bracelet ,Jewelry
2186,841853008.1555199167,Organic Search,20190427,4,1556358722,10,11,53,(not set),organic,(not provided),Sartrouville,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 15,Clou de Paris Mini Wedding Band ring,Bridal
2187,1944837546.1563295278,Direct,20190716,1,1563295278,46,18,48,(not set),(none),(not set),Paris,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 9,"Serpent Bohème long necklace, 6 Motifs",Jewelry
2188,1135608386.1565967616,Paid Search,20190816,1,1565967616,11,17,0,[Search] [FR] Marque,cpc,+boucheron,(not set),/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 9,"Meisa, the Chickadee ring",not provided
2189,1653781482.1559206359,Paid Search,20190530,2,1559208484,6,11,28,[Search] [FR] Reference - Quatre,cpc,4 de boucheron,Paris,/fr_fr/les-creations/joaillerie/quatre/l/or-jaune/price:0-1000.html,Product,Filter selection,price-undefined,,
2190,1998317548.1569145895,Paid Search,20190922,1,1569145894,28,11,54,[Search] [FR] Marque,cpc,+boucheron,Bordeaux,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 13,Wolf Brooch,Jewelry
2191,428063271.1553076442,Direct,20190320,1,1553076442,23,11,24,(not set),(none),(not set),Nice,/fr_fr/les-creations/lunettes/lunettes.html,Video,BOUCHERON_Eyewear_800x450_BAT - Pause,/fr_fr/les-creations/lunettes/lunettes.html,,
2192,1564795969.1548347950,Paid Search,20190430,8,1556616266,36,11,47,[Search] [FR] Marque,cpc,boucheron,Paris,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 13,Flocon Ring,Jewelry
2193,1756109745.1539010748,Paid Search,20190306,2,1551874707,19,13,21,[Search] [FR] Marque - Joaillerie,cpc,+bijoux +boucheron,Enghien-les-Bains,/fr_fr/les-creations/haute-joaillerie/hiver-imperial.html,Video,hiver-imperial - Pause,/fr_fr/les-creations/haute-joaillerie/hiver-imperial.html,,
2194,1840821068.1535383490,Paid Search,20190620,41,1561054348,10,20,12,[Search] [FR] Collection Serpent Bohème,cpc,+bague +serpent +boucheron,Paris,/fr_fr/les-creations/joaillerie/serpent-boheme.html,E-commerce,Product impression,Product Impression 8,Serpent Bohème Ring L Motif,Jewelry
2195,1855449002.1569354111,Paid Search,20190924,1,1569354112,36,21,46,[Search] [FR] Marque,cpc,+boucheron,Paris,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 24,Lierre de Paris Ring,Jewelry
2196,1334341743.1564600904,Paid Search,20190731,1,1564600904,21,21,22,[Search] [FR] Reference - Quatre,cpc,+boucheron +quatre,Paris,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 13,"Serpent Bohème Ear Studs, S motif",Jewelry
2197,524237263.1512035587,Paid Search,20190517,82,1558108873,10,18,1,[Search] [FR] Marque,cpc,boucheron,Paris,/fr_fr/les-creations/joaillerie/serpent-boheme.html,E-commerce,Product impression,Product Impression 8,Serpent Bohème pendant S Motif,Jewelry
2198,309529740.1556537541,Paid Search,20190429,2,1556542331,24,14,53,[Search] [FR] Marque - Brides,cpc,alliance boucheron,Cachan,/fr_fr/les-creations/mariage-fiancailles/alliances/alliance-clou-de-paris-platine.html,Product,Go to Store locator,Where to find this creation,,
2199,2118496591.1556558152,Paid Search,20190429,1,1556558152,33,19,17,[Search] [FR] Reference - Quatre,cpc,bague 4 boucheron,(not set),/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 25,"Serpent Bohème Pendant, XS motif ",Jewelry
2200,894995923.1553698714,Paid Search,20190524,8,1558679716,35,8,35,[Search] [FR] Marque,cpc,+site +boucheron,Paris,/fr_fr/les-creations/joaillerie/serpent-boheme.html,E-commerce,Product impression,Product Impression 8,Serpent Bohème Toi et Moi Ring S Motif,Jewelry
2201,2100645038.1558533923,Paid Search,20190522,1,1558533923,12,16,6,[Search] [FR] Marque,cpc,+boucheron,Perols,/fr_fr/les-creations/joaillerie/quatre/bague-quatre-radiant-edition-blanc-petit.html,Product,Get to product details,More detail,,
2202,418133805.1544094508,Paid Search,20190104,6,1546593048,17,10,12,[Search] [FR] Marque,cpc,boucheron,Paris,/fr_fr/les-creations/haute-joaillerie/26-vendome/porte-couture.html,Video,Cape_Lumiere - Pause,/fr_fr/les-creations/haute-joaillerie/26-vendome/porte-couture.html,,
2203,1642279415.1496844140,Paid Search,20190602,1,1559490636,56,17,53,[Search] [FR] Reference - Quatre,cpc,bague 4 boucheron,Paris,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 22,"Jack de Boucheron, single wrap",Jewelry
2204,963188670.1562938302,Paid Search,20190712,1,1562938302,8,15,32,[Search] [FR] Marque,cpc,+boucheron,Nanterre,/fr_fr/les-creations/parfums/boucheron-place-vendome/boucheron-place-vendome-eau-de-parfum.html,Product,Get to product details,More detail,,
2205,1132495061.1557686382,Paid Search,20190512,1,1557686382,32,20,44,[Search] [FR] Marque,cpc,+boucheron,Creil,/fr_fr/jack-play-it-your-way.html,Video,Reached 50%,Boucheron-Jack,,
2206,825089298.1561286587,Paid Search,20190623,2,1561289089,21,13,26,[Search] [FR] Marque,cpc,+boucheron,Lyon,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 16,Rivière Vendôme Bracelet ,Jewelry
2207,1055508807.1569412514,Paid Search,20190925,1,1569413249,25,14,12,[Search] [FR] Marque,cpc,+boucheron,Dole,/fr_fr/les-creations/joaillerie/serpent-boheme.html,E-commerce,Product impression,Product Impression 8,Serpent Bohème pendant S Motif,Jewelry
2208,1106765650.1561281895,Paid Search,20190623,1,1561281895,23,11,26,[Search] [FR] Marque,cpc,+boucheron,Paris,/fr_fr/les-creations/joaillerie/serpent-boheme.html,E-commerce,Product impression,Product Impression 8,Serpent Bohème Ring L Motif,Jewelry
2209,409522776.1557328467,Paid Search,20190519,3,1558277015,11,16,44,[Search] [FR] Reference - Quatre,cpc,bague 4 boucheron,Metz,/fr_fr/les-creations/joaillerie/quatre/bague-quatre-radiant-edition-petit-modele-or-blanc.html,Product,Get to product details,More detail,,
2210,1339301011.1564764728,Paid Search,20190916,2,1568648729,49,17,47,[Search] [FR] Marque,cpc,boucheron,Paris,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 21,Reflet Medium,Watches
2211,1276335772.1569665448,Paid Search,20190928,1,1569665447,48,12,14,[Search] [FR] Marque,cpc,boucherin,Paris,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 23,Lierre de Paris Bracelet,Jewelry
2212,476979190.1552480922,Paid Search,20190405,2,1554463564,20,13,27,[Search] [FR] Generic - Joaillerie,cpc,joaillerie,Wambrechies,/fr_fr/les-creations/horlogerie/reflet.html,Video,reflet - Play,/fr_fr/les-creations/horlogerie/reflet.html,,
2213,1019990092.1542970323,Paid Search,20190703,606,1562169267,8,17,56,[Search] [FR] Marque,cpc,+boucheron,Paris,/en_gb/the-creations/high-jewelry/paris-vu-du-26.html,Navigation,Outbound link,https://medias.boucheron.com/skin/frontend/boucheron/default/images/hj-paris-vu-du-26/1200/JRG0300653.png,,
2214,1889445270.1509225694,Paid Search,20190405,5,1554498501,13,23,10,[Search] [FR] Marque,cpc,boucheron,Fontenay-sous-Bois,/fr_fr/les-creations/joaillerie/quatre.html,Video,miss_b_francais - 50%,/fr_fr/les-creations/joaillerie/quatre.html,,
2215,820384869.1563801883,Paid Search,20190722,1,1563801882,7,15,25,[Search] [FR] Generic - Brides,cpc,alliance,Rouen,/fr_fr/les-creations/mariage-fiancailles/alliances/alliance-quatre-radiant-edition-or-blanc-et-or-rose.html,Product,Get to product details,More detail,,
2216,1609053276.1556198826,Paid Search,20190425,1,1556198826,13,15,28,[Search] [FR] Reference - Quatre,cpc,bague 4 boucheron,Bordeaux,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 9,Epure wedding band,Bridal
2217,955995858.1551369620,Paid Search,20190228,1,1551369621,2,17,0,[Search] [FR] Marque,cpc,boucheron,Gennevilliers,/fr_fr/,Newsletter,newsletter Popin Displayed,/fr_fr/,,
2218,760641482.1547199643,Organic Search,20190111,1,1547199644,8,10,42,(not set),organic,(not provided),Saint-Nazaire,/fr_fr/les-creations/joaillerie/quatre.html,Video,miss_b_francais - 100%,/fr_fr/les-creations/joaillerie/quatre.html,,
2219,687400788.1556482967,Paid Search,20190428,1,1556482967,4,22,22,[Search] [FR] Marque,cpc,+collier +boucheron,Paris,/fr_fr/jack-play-it-your-way.html,Video,Reached 25%,Boucheron-Jack,,
2220,1388361640.1549469363,Paid Search,20190209,4,1549743744,11,21,24,[Search] [FR] Marque,cpc,boucheron,Lyon,/fr_fr/les-creations/joaillerie/bagues/bague-quatre-classique-diamants-large.html?pageCategory=product,Product,View 360,Bague Quatre Classique Large,,
2221,907747587.1546977016,Paid Search,20190108,1,1546976871,3,20,48,[Search] [FR] Generic - Brides,cpc,+alliance +homme,Clichy,/fr_fr/les-creations/mariage-fiancailles/hommes.html,Newsletter,newsletter Popin Displayed,/fr_fr/les-creations/mariage-fiancailles/hommes.html,,
2222,1835131438.1550248653,Paid Search,20190215,1,1550248653,3,17,38,[Search] [FR] Marque - Joaillerie,cpc,boucheron bague,Marseille,/fr_fr/les-creations/joaillerie/bagues/l/or-blanc.html,Newsletter,newsletter Popin Displayed,/fr_fr/les-creations/joaillerie/bagues/l/or-blanc.html,,
2223,2067389580.1553980747,Paid Search,20190330,1,1553980747,2,22,19,[Search] [FR] Marque,cpc,+boucheron,Nanterre,/fr_fr/,Newsletter,newsletter Popin Displayed,/fr_fr/,,
2224,680632023.1560328324,Paid Search,20190612,1,1560328323,4,10,35,[Search] [FR] Marque,cpc,+boucheron,Paris,/fr_fr/contacts.html,Navigation,Outbound link,https://kering.wd3.myworkdayjobs.com/fr-FR/Boucheron,,
2225,375970456.1561969361,Paid Search,20190711,2,1562846416,13,14,1,[Search] [FR] Generic - Joaillerie,cpc,+bijou,Franconville,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 10,Reflet Large,Watches
2226,1534255340.1553526837,Paid Search,20190425,11,1556188182,3,12,29,[Search] [FR] Marque,cpc,boucheron,Paris,/fr_fr/jack-play-it-your-way.html,Video,Start playing,Boucheron-Jack,,
2227,147096683.1569341197,Paid Search,20190924,1,1569341197,14,18,12,[Search] [FR] Marque,cpc,+boucheron,Paris,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 8,Serpent Bohème Bracelet XS Motif,Jewelry
2228,1911255405.1557510264,Paid Search,20190510,1,1557510264,27,19,46,[Search] [FR] Marque,cpc,+boucheron,Paris,/fr_fr/les-creations/joaillerie/jack-de-boucheron/jack-de-boucheron-trois-tours-or-jaune.html,Product,Get to product details,More detail,,
2229,1619527641.1561566681,Paid Search,20190626,1,1561566675,26,18,33,[Search] [FR] Reference - Quatre,cpc,bague 4 boucheron,Linas,/fr_fr/les-creations/joaillerie/animaux-de-collection/bague-hopi-le-colibri-or-blanc.html,Product,Get to product details,More detail,,
2230,1258968371.1553445532,Paid Search,20190331,3,1554065034,3,22,44,[Search] [FR] Reference - Quatre,cpc,boucheron quatre,Fonsorbes,/fr_fr/les-creations/joaillerie/quatre.html,Newsletter,newsletter Popin Displayed,/fr_fr/les-creations/joaillerie/quatre.html,,
2231,1297407295.1569302882,Paid Search,20190924,1,1569302881,16,7,28,[Search] [FR] Marque - Joaillerie,cpc,+Bracelets +Boucheron,Gap,/fr_eu/catalogsearch/result/,E-commerce,Product impression,Product Impression 8,Epure Tourbillon Hopi,not provided
2232,581630595.1552238319,Paid Search,20190310,1,1552238319,13,18,20,[Search] [FR] Marque,cpc,+boucheron,Paris,/fr_fr/les-creations/joaillerie/quatre.html,Video,miss_b_francais - Play,/fr_fr/les-creations/joaillerie/quatre.html,,
2233,645471324.1558474012,Paid Search,20190908,3,1567978548,10,23,36,[Search] [FR] Reference - Brides,cpc,boucheron bague diamant,Boulogne-Billancourt,/fr_fr/les-creations/joaillerie/serpent-boheme.html,E-commerce,Product impression,Product Impression 8,Serpent Bohème Toi et Moi Ring S Motif,Jewelry
2234,1198708358.1557052643,Paid Search,20190505,1,1557052642,8,12,38,[Search] [FR] Generic - Joaillerie,cpc,bijoux femme,Paris,/fr_fr/les-creations/joaillerie/jack-de-boucheron/sautoir-jack-de-boucheron-diamants-or-jaune.html,Product,Get to product details,More detail,,
2235,671232761.1555232691,Paid Search,20190414,1,1555232691,5,11,5,[Search] [FR] Marque,cpc,+boucheron,Saint-Egreve,/fr_fr/les-creations/horlogerie/reflet.html,Video,reflet - 0%,/fr_fr/les-creations/horlogerie/reflet.html,,
2236,1153681478.1568795240,Paid Search,20190918,2,1568795443,12,10,32,[Search] [FR] Reference - Quatre,cpc,boucheron prix,Paris,/fr_fr/les-creations/haute-joaillerie/paris-vu-du-26.html,Video,Reached 25%,paris-vu-du-26,,
2237,1721018713.1547679565,Paid Search,20190304,2,1551737548,10,23,16,[Search] [FR] Marque - Joaillerie,cpc,joaillier boucheron,Lille,/fr_fr/les-creations/haute-joaillerie/nature-triomphante.html,Social,Youtube,Official Page,,
2238,302834188.1567970094,Paid Search,20190908,1,1567970094,11,21,15,[Search] [FR] Reference - Brides,cpc,boucheron bague diamant,Moulins,/fr_fr/bague-quatre-classique-diamants-small.html,Product,Add to wishlist intention,Add to my selection,,
2239,2088078679.1553763166,Paid Search,20190701,8,1561994808,9,17,27,[Search] [FR] Marque,cpc,boucheron,Paris,/fr_fr/les-creations/horlogerie/epure/montre-epure-diamants-cadran-argente-indexes.html,Product,Get to product details,More detail,,
2240,715515227.1548616415,Paid Search,20190127,1,1548616416,6,20,14,[Search] [FR] Marque,cpc,boucheron,Montpellier,/fr_fr/les-creations/joaillerie/quatre/bague-quatre-classique-diamants-large.html?pageCategory=product,Product,View 360,Bague Quatre Classique Large,,
2241,1503272261.1569570033,Paid Search,20190927,1,1569570033,27,9,42,[Search] [FR] Marque,cpc,+boucheron,Paris,/fr_fr/les-creations/joaillerie/serpent-boheme/bague-toi-et-moi-serpent-boheme-motifs-s-citrine-or-jaune.html,Product,Get to product details,More detail,,
2242,840237612.1562575950,Paid Search,20190708,1,1562575950,8,10,52,[Search] [FR] Marque,cpc,+boucheron,Villejuif,/fr_fr/les-creations/joaillerie/quatre.html,Video,Start playing,miss_b_francais,,
2243,354339985.1547633376,Paid Search,20190116,1,1547633381,2,11,10,[Search] [FR] Marque,cpc,+collier +boucheron,Paris,/fr_fr/,Newsletter,newsletter Popin Displayed,/fr_fr/,,
2244,1212114135.1548265245,Paid Search,20190123,1,1548265245,3,18,41,[Search] [FR] Marque - Horlogerie,cpc,boucheron montre,Maisons-Laffitte,/fr_fr/les-creations/horlogerie/epure.html,Newsletter,newsletter Popin Displayed,/fr_fr/les-creations/horlogerie/epure.html,,
2245,1664626406.1560283963,Paid Search,20190611,1,1560283964,13,22,13,[Search] [FR] Marque,cpc,+boucheron,Rennes,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 9,"Serpent Bohème Ring, S Motif",Jewelry
2246,448115904.1556543123,Paid Search,20190429,2,1556545916,11,16,2,[Search] [FR] Marque,cpc,boucheron,Paris,/fr_fr/les-creations/joaillerie/serpent-boheme.html,E-commerce,Product impression,Product Impression 8,Serpent Bohème Link Bracelet ,Jewelry
2247,854648674.1548256610,Paid Search,20190123,1,1548256609,4,16,17,[Search] [FR] Marque,cpc,boucheron,Paris,/fr_fr/les-creations/joaillerie/quatre.html,Video,miss_b_francais - 0%,/fr_fr/les-creations/joaillerie/quatre.html,,
2248,1738752324.1568306662,Paid Search,20190912,1,1568306660,14,18,46,[Search] [FR] Marque,cpc,+maison +boucheron,Sartrouville,/fr_fr/les-creations/joaillerie/couture.html,Video,Reached 50%,pompon,,
2249,741738943.1569514264,Paid Search,20190926,1,1569514264,15,18,12,[Search] [FR] Generic - Joaillerie,cpc,bijouterie de luxe,Le Mans,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 10,"Serpent Bohème Ring, S motif",not provided
2250,221679481.1549991680,Paid Search,20190212,1,1549991683,4,18,15,[Search] [FR] Marque,cpc,boucheron,Paris,/fr_fr/les-creations/joaillerie/quatre.html,Video,miss_b_francais - Play,/fr_fr/les-creations/joaillerie/quatre.html,,
2251,606811966.1567517334,Paid Search,20190903,1,1567517335,4,15,29,[Search] [FR] Marque,cpc,+boucheron,Paris,/fr_fr/services/guide-cadeau.html,Client services,Chat intention,Init by operator,,
